-14.765	6.5986	-5.7236	1.8082	1.5981	-7.764	12.717	-7.1584	7.0929	-3.6658	-0.015721	5.3737	-11.939	7.3861	-8.1328	5.3533	-1.5674	-2.734	10.607	-7.2711	8.7955	-6.7923	3.0778	0.04008	-5.989	-0.10972	3.8054	-7.1867	7.1883	-12.676	7.5874	-1.4754	-1.9584	5.8416	-6.6537	12.911	-9.6495	2.9919	0.020304	-4.2252	5.8106	-12.547	11.264	-4.3697	1.9186	2.4128	-4.6977	13.305	9.528	-6.6944	9.0516	-8.0931	4.6881	-3.321	-6.0815	5.8682	-8.8054	8.7743	-5.803	5.9171	3.5002	-4.7696	8.1506	-9.0482	6.6488	-8.2384	-0.75652	3.4498	-7.1176	8.9024	-7.186	11.595	14.321	-5.7447	4.1102	0.10923	-3.0885	9.7717	-12.906	6.6072	-5.7421	1.8316	1.5788	-7.7368	12.711	-7.163	7.1075	-3.6877	0.0038702	5.3426	-11.925	7.3866	-8.143	5.3724	-1.5865	-3.1653	2.9956	1.6706	-5.4571	8.7681	-5.7906	5.8863	3.5333	-4.7848	8.1611	-9.0472	6.64	-8.2118	-0.79093	3.4674	-7.1326	8.9068	-7.1812	10.156	-1.9883	-1.9891	5.7731	-8.3527	7.3893	-13.269
-7.4194	2.6997	-1.5213	-0.84269	2.2492	-6.0079	6.9273	-3.2813	2.4951	-0.22163	-1.4778	5.0732	-7.062	3.7107	-3.3528	1.2756	0.63779	-3.903	6.8691	-3.9678	4.0552	-2.2704	0.23177	2.9584	-0.36556	-1.5256	3.5724	-4.7563	4.004	-5.9671	1.7875	0.68853	-2.7555	4.3516	-4.0299	6.6384	-3.2095	0.18042	1.8106	-3.7449	3.8689	-7.0012	4.4826	-1.041	-0.78184	2.9645	-3.5282	8.0562	7.1	-4.0338	4.6455	-3.3167	1.2524	0.78972	-5.3641	3.8834	-4.9046	4.0272	-2.0464	0.73198	4.2554	-3.5528	4.9363	-4.5505	2.7456	-2.2195	-2.9492	3.0574	-4.7388	4.863	-3.3172	4.0868	6.5745	-2.002	0.4901	1.8558	-2.9088	6.6577	-6.4784	2.7076	-1.5336	-0.82988	2.2402	-5.9982	6.931	-3.2874	2.5062	-0.23463	-1.4678	5.0602	-7.0615	3.7149	-3.3623	1.2882	0.62724	-4.4825	-1.3508	2.283	-4.2169	4.9397	-2.037	0.71318	4.2705	-3.5581	4.9374	-4.5453	2.7376	-2.2016	-2.9664	3.0646	-4.7427	4.8606	-3.311	3.5881	1.5245	-2.4289	4.3281	-4.95	3.731	-5.4689
17.767	-9.5245	10.372	-6.6803	1.7965	3.9243	-13.92	9.4259	-11.285	8.5789	-3.7616	-0.3629	11.632	-8.8898	11.674	-10.079	5.5522	-3.2153	-8.8035	7.9415	-11.521	11.112	-7.0852	7.5092	14.007	-3.65	-0.30902	5.7028	-7.6414	16.288	-14.339	5.4531	-2.1996	-3.3864	6.2408	-15.149	15.828	-7.0029	4.6064	0.91282	-4.5508	13.307	-16.582	8.2281	-6.7992	1.6031	2.6495	-12.484	-5.5181	6.3325	-10.642	11.667	-8.479	10.32	1.3809	-4.6571	9.361	-11.54	9.2194	-12.885	2.2095	2.7657	-7.6455	10.878	-9.5319	14.852	-5.6973	-0.74592	5.5753	-9.7102	9.4022	-18.426	-18.832	9.1879	-8.9975	4.5005	0.22643	-7.2636	15.546	-9.5257	10.386	-6.7057	1.8216	3.8812	-13.895	9.4216	-11.292	8.5999	-3.785	-0.31865	11.6	-8.8803	11.675	-10.095	5.5729	-3.6294	-10.95	1.7024	2.7736	-7.7317	9.2126	-12.856	2.1656	2.79	-7.6688	10.889	-9.5304	14.832	-5.6557	-0.77139	5.6025	-9.7273	9.4063	-16.118	8.8833	-1.2831	-3.2763	8.1146	-8.8456	19.051
-14.202	8.7752	-10.846	8.6424	-4.163	0.83535	10.114	-8.1301	11.037	-9.9133	5.7786	-4.1845	-7.2935	7.1078	-10.715	10.724	-7.1261	7.3394	4.1344	-5.7558	9.8971	-11.037	8.1429	-11.543	-16.182	5.6905	-2.8836	-2.3995	5.3692	-13.779	15.281	-7.0553	5.0987	0.036334	-3.6943	11.826	-15.743	8.0926	-7.0772	2.3285	1.8481	-9.3236	15.475	-8.7546	8.7273	-4.5854	0.083889	7.3948	0.051017	-3.7988	8.3238	-10.741	8.8585	-12.885	3.2488	1.9602	-6.5778	9.945	-9.0093	14.526	-6.474	-0.030749	4.5264	-8.6878	8.7423	-15.493	9.3986	-1.9003	-2.2651	7.0275	-8.0695	18.01	16.226	-9.0126	10.163	-6.9934	2.3776	2.511	-12.439	8.7695	-10.851	8.6607	-4.1845	0.87727	10.082	-8.1195	11.036	-9.9262	5.7971	-4.2249	-7.2561	7.0928	-10.708	10.731	-7.1408	8.3546	14.139	-4.0828	0.56366	4.6249	-6.7792	15.081	-6.4359	-0.054649	4.5529	-8.7055	8.7478	-15.485	9.3651	-1.8767	-2.2936	7.0498	-8.08	15.742	-11.86	3.7211	-0.072116	-5.067	7.0372	-17.489
0.90905	-4.1843	8.6604	-10.851	8.7695	-12.439	2.511	2.3775	-6.9933	10.163	-9.0125	14.22	-5.7829	-0.46037	5.0014	-9.0032	8.8375	-15.341	8.7862	-1.4782	-2.7776	7.4257	-8.2523	18.016	16.582	-9.0103	9.9461	-6.5786	1.9606	3.2489	-12.886	8.8593	-10.742	8.3249	-3.7994	0.1272	10.647	-8.2972	11.039	-9.6849	5.4618	-3.4974	-7.9141	7.3502	-10.825	10.596	-6.8708	7.5851	13.591	-3.6953	0.03753	5.0977	-7.055	15.281	-13.78	5.3701	-2.4007	-2.8826	5.6899	-14.109	15.094	-6.7957	4.6526	0.53349	-4.061	12.282	-15.707	7.9061	-6.6885	1.8402	2.2436	-11.383	-4.6961	5.7787	-9.9133	11.037	-8.1302	10.114	0.83556	-4.1631	8.6425	-10.846	8.7753	-12.465	2.5523	2.3543	-6.9706	10.152	-9.0132	14.238	-5.8217	-0.43627	4.9753	-8.9863	8.8329	-17.539	-17.698	8.7489	-8.7068	4.5539	-0.055083	-6.4361	15.082	-6.7802	4.6264	0.56249	-4.0822	12.308	-15.704	7.8946	-6.6656	1.8116	2.2666	-9.9182	15.598	-8.6429	8.3955	-4.1017	-0.34586	8.1693
4.5372	1.8215	-6.7055	10.386	-9.5258	15.546	-7.2636	0.22658	4.5004	-8.9975	9.1879	-16.476	10.309	-2.264	-2.0862	7.1918	-8.4237	16.641	-12.876	4.1965	-0.42462	-5.052	7.2687	-18.369	-14.678	9.2204	-11.541	9.3616	-4.6572	1.3803	10.321	-8.48	11.669	-10.643	6.3328	-4.9069	-7.277	7.3463	-11.255	11.431	-7.7145	8.2058	3.8953	-5.8716	10.318	-11.688	8.7383	-12.651	-17.372	6.2419	-3.3875	-2.1989	5.453	-14.339	16.289	-7.6425	5.7041	-0.30984	-3.6497	12.185	-16.673	8.6884	-7.756	2.8045	1.6773	-9.4652	16.283	-9.3312	9.448	-5.1688	0.37318	7.3064	-0.51452	-3.7617	8.579	-11.285	9.426	-13.92	3.924	1.7966	-6.6804	10.372	-9.5245	15.563	-7.3034	0.25187	4.4719	-8.9779	9.1814	-16.483	10.344	-2.2887	-2.0558	7.1675	-8.412	19.04	16.923	-9.5316	10.89	-7.6695	2.7902	2.1664	-12.858	9.2137	-7.7331	2.7746	1.7021	-9.5014	16.293	-9.3261	9.4301	-5.1414	0.34793	6.3468	-15.155	9.5415	-10.69	7.2695	-2.3818	-3.413
1.3046	2.1631	-5.533	7.6464	-6.5869	10.075	-3.5179	-0.7752	4.139	-6.8989	6.5529	-11.051	5.7925	-0.64855	-2.5528	5.8315	-6.2149	11.515	-7.7981	2.0423	0.84816	-4.4933	5.5886	-13.1	-11.255	6.5638	-7.7359	5.7383	-2.3819	-0.67421	8.3566	-6.2431	8.0687	-6.8285	3.6473	-1.811	-6.4545	5.6327	-8.0267	7.6021	-4.7434	4.2123	4.2532	-4.7609	7.6126	-8.0226	5.6194	-7.2841	-11.147	3.5771	-1.2321	-2.628	4.504	-10.665	10.826	-4.6844	2.9171	0.92727	-3.3633	9.4678	-11.437	5.5744	-4.4667	0.81665	2.0668	-7.8311	11.518	-6.2057	5.8091	-2.5225	-0.67423	6.7301	1.5072	-3.4356	6.6585	-8.0365	6.3207	-8.6521	1.1105	2.1465	-5.5175	7.6396	-6.5885	10.091	-3.547	-0.75776	4.1206	-6.8878	6.5509	-11.06	5.8189	-0.66613	-2.5324	5.8167	-6.2091	13.17	12.466	-6.5815	7.055	-4.4	1.0236	3.0986	-9.8545	6.5616	-4.449	0.79543	2.0833	-7.8534	11.52	-6.1998	5.7944	-2.5024	-0.69162	5.8572	-11.073	6.547	-6.8707	4.0932	-0.7322	-4.1716
-2.8285	-0.13449	1.979	-3.6291	3.5889	-6.2692	3.6554	-0.65439	-1.0684	2.9763	-3.3396	6.4161	-4.6998	1.4129	0.10807	-2.1853	2.9355	-6.2651	5.5262	-2.1058	0.85719	1.2928	-2.3951	6.6777	4.8545	-3.359	4.4976	-3.9758	2.2667	-1.5145	-3.1438	2.9633	-4.3963	4.334	-2.8327	2.8148	1.8729	-2.4301	4.0909	-4.4909	3.2674	-3.9842	-0.51518	1.7842	-3.5958	4.4395	-3.5504	5.66	7.0739	-2.8029	1.9542	0.1522	-1.6067	4.9448	-6.4047	3.2459	-2.7762	0.81376	0.86233	-3.9546	6.3379	-3.538	3.4695	-1.7421	-0.078085	2.7807	-5.9767	3.6662	-4.0017	2.5895	-0.70987	-1.7282	1.3314	0.9077	-2.7887	4.109	-3.6717	5.8387	-2.4571	-0.12476	1.9684	-3.6222	3.5869	-6.2729	3.6694	-0.66395	-1.0568	2.9674	-3.3357	6.4161	-4.7114	1.4219	0.096208	-2.1749	2.9297	-7.1712	-5.9094	3.5968	-4.3929	3.4411	-1.6043	0.16115	4.256	-3.3549	4.4977	-1.7312	-0.087806	2.796	-5.983	3.6657	-3.9964	2.5799	-0.70032	-1.4944	5.3478	-3.6258	4.3454	-3.3088	1.4559	0.17966
14.312	-5.7325	4.0891	0.13314	-3.1063	9.794	-12.905	6.5986	-5.7237	1.8082	1.598	-7.7641	12.717	-7.1584	7.0929	-3.6659	-0.01573	5.3735	-11.938	7.3862	-8.1328	5.3533	-1.5675	-3.203	2.9579	1.6898	-5.4764	8.1991	-7.3895	11.853	-5.1737	-0.10973	3.8057	-7.1872	7.1886	-12.677	7.5879	-1.4754	-1.9585	5.8419	-6.6541	12.912	-9.6499	2.9921	0.020381	-4.2255	5.8109	-14.372	-11.725	7.2103	-8.8781	7.0371	-3.356	0.57159	8.3803	-6.6945	9.052	-8.0936	4.6885	-3.3217	-6.0812	5.8681	-8.8056	8.7748	-5.8034	5.9178	3.4996	-4.7696	8.1506	-9.0484	6.6492	-9.3652	-13.212	4.6157	-2.2877	-2.0452	4.4547	-11.353	12.502	-5.7447	4.1103	0.10928	-3.0885	9.7717	-12.906	6.6072	-5.742	1.8316	1.5789	-7.7367	12.71	-7.1631	7.1075	-3.6876	0.0038608	6.182	0.17168	-3.1738	6.8775	-8.8255	7.2518	-10.5	2.5528	1.6706	-5.4575	8.7687	-5.7911	5.8872	3.5328	-4.7847	8.1612	-9.0476	6.6405	-8.2125	-0.79032	3.4672	-7.1326	8.907	-7.1816	11.571
6.5624	-1.9928	0.47718	1.8678	-2.9162	6.6639	-6.4712	2.6998	-1.5213	-0.84271	2.2491	-6.008	6.9275	-3.2812	2.4951	-0.22162	-1.4778	5.0731	-7.062	3.7107	-3.3528	1.2756	0.63777	-4.4999	-1.3714	2.2918	-4.2237	4.9406	-3.7925	5.0197	-0.28287	-1.5255	3.5724	-4.7565	4.0042	-5.9675	1.7879	0.68844	-2.7554	4.3517	-4.03	6.6386	-3.2098	0.18061	1.8106	-3.745	3.8689	-8.0036	-7.7613	3.997	-4.1708	2.4528	-0.4004	-2.2743	6.2238	-4.0338	4.6456	-3.3169	1.2526	0.78939	-5.3639	3.8833	-4.9046	4.0274	-2.0466	0.73236	4.255	-3.5527	4.9362	-4.5506	2.7457	-2.4992	-5.4159	1.2037	0.57632	-2.7957	3.4423	-7.0084	5.7256	-2.0021	0.49012	1.8558	-2.9088	6.6577	-6.4784	2.7076	-1.5336	-0.82987	2.2403	-5.9981	6.9309	-3.2874	2.5062	-0.23461	-1.4678	5.818	3.0252	-2.9444	4.6747	-4.8975	3.4109	-3.8546	-1.2169	2.2829	-4.217	4.9399	-2.0373	0.71374	4.2701	-3.5579	4.9373	-4.5455	2.7378	-2.2021	-2.9659	3.0644	-4.7426	4.8606	-3.3112	4.0688
-18.84	9.1813	-8.9779	4.4719	0.252	-7.3035	15.563	-9.5245	10.372	-6.6803	1.7966	3.9243	-13.92	9.4259	-11.285	8.5791	-3.7616	-0.36275	11.632	-8.8899	11.674	-10.079	5.5523	-3.5802	-10.909	1.6774	2.804	-7.7553	8.6879	-16.672	12.185	-3.6498	-0.30951	5.7036	-7.6419	16.289	-14.339	5.4529	-2.1992	-3.387	6.2415	-15.149	15.828	-7.003	4.606	0.91341	-4.5513	15.283	9.3003	-7.7144	11.43	-11.254	7.3458	-7.2762	-4.9072	6.3328	-10.643	11.668	-8.4795	10.32	1.3809	-4.6573	9.3614	-11.541	9.2199	-12.886	2.2099	2.7658	-7.6458	10.878	-9.5324	16.945	19.042	-8.4237	7.1917	-2.0863	-2.2639	10.309	-16.476	9.1879	-8.9975	4.5004	0.22647	-7.2636	15.546	-9.5257	10.386	-6.7056	1.8215	3.8812	-13.895	9.4217	-11.292	8.5997	-3.7849	-0.46448	7.3525	0.34778	-5.1408	9.4294	-9.3256	16.291	-9.501	1.7022	2.7743	-7.7325	9.213	-12.857	2.166	2.7903	-7.6693	10.889	-9.5311	14.832	-5.656	-0.77137	5.6029	-9.7279	9.4068	-18.414
16.247	-9.0131	10.151	-6.9706	2.3542	2.5524	-12.465	8.7753	-10.846	8.6424	-4.1631	0.83534	10.114	-8.1302	11.037	-9.9134	5.7786	-4.1846	-7.2934	7.1079	-10.715	10.724	-7.1262	8.3124	14.109	-4.0613	0.53403	4.6519	-6.7952	15.093	-14.109	5.6902	-2.883	-2.4002	5.3696	-13.779	15.281	-7.055	5.0981	0.036894	-3.6948	11.826	-15.743	8.0926	-7.0767	2.3279	1.8486	-10.742	-3.9088	5.4615	-9.6843	11.039	-8.2968	10.647	0.12729	-3.7992	8.3245	-10.741	8.8588	-12.886	3.2486	1.9605	-6.5783	9.9457	-9.0098	14.527	-6.474	-0.03094	4.5268	-8.6883	8.7428	-17.707	-17.527	8.8375	-9.0031	5.0015	-0.46044	-5.7828	14.22	-9.0125	10.163	-6.9934	2.3775	2.5109	-12.439	8.7695	-10.851	8.6606	-4.1844	0.87723	10.082	-8.1195	11.036	-9.926	5.7971	-4.7419	-11.419	2.2669	1.811	-6.6648	7.8942	-15.704	12.308	-4.0825	0.56292	4.6257	-6.7796	15.082	-6.436	-0.055038	4.5534	-8.7062	8.7484	-15.486	9.3651	-1.8766	-2.2942	7.0505	-8.0805	18.012
-4.7419	5.7971	-9.926	11.036	-8.1195	10.082	0.87723	-4.1844	8.6606	-10.851	8.7695	-12.439	2.5109	2.3775	-6.9934	10.163	-9.0125	14.22	-5.7828	-0.46044	5.0015	-9.0031	8.8375	-17.527	-17.707	8.7428	-8.6883	4.5268	-0.03094	-6.474	14.527	-9.0098	9.9457	-6.5783	1.9605	3.2486	-12.886	8.8588	-10.741	8.3245	-3.7992	0.12729	10.647	-8.2968	11.039	-9.6843	5.4615	-3.9088	-10.742	1.8486	2.3279	-7.0767	8.0926	-15.743	11.826	-3.6948	0.036894	5.0981	-7.055	15.281	-13.779	5.3696	-2.4002	-2.883	5.6902	-14.109	15.093	-6.7952	4.6519	0.53403	-4.0613	14.109	8.3124	-7.1262	10.724	-10.715	7.1079	-7.2934	-4.1846	5.7786	-9.9134	11.037	-8.1302	10.114	0.83534	-4.1631	8.6424	-10.846	8.7753	-12.465	2.5524	2.3542	-6.9706	10.151	-9.0131	16.247	18.012	-8.0805	7.0505	-2.2942	-1.8766	9.3651	-15.486	8.7484	-8.7062	4.5534	-0.055038	-6.436	15.082	-6.7796	4.6257	0.56292	-4.0825	12.308	-15.704	7.8942	-6.6648	1.811	2.2669	-11.419
-0.46448	-3.7849	8.5997	-11.292	9.4217	-13.895	3.8812	1.8215	-6.7056	10.386	-9.5257	15.546	-7.2636	0.22647	4.5004	-8.9975	9.1879	-16.476	10.309	-2.2639	-2.0863	7.1917	-8.4237	19.042	16.945	-9.5324	10.878	-7.6458	2.7658	2.2099	-12.886	9.2199	-11.541	9.3614	-4.6573	1.3809	10.32	-8.4795	11.668	-10.643	6.3328	-4.9072	-7.2762	7.3458	-11.254	11.43	-7.7144	9.3003	15.283	-4.5513	0.91341	4.606	-7.003	15.828	-15.149	6.2415	-3.387	-2.1992	5.4529	-14.339	16.289	-7.6419	5.7036	-0.30951	-3.6498	12.185	-16.672	8.6879	-7.7553	2.804	1.6774	-10.909	-3.5802	5.5523	-10.079	11.674	-8.8899	11.632	-0.36275	-3.7616	8.5791	-11.285	9.4259	-13.92	3.9243	1.7966	-6.6803	10.372	-9.5245	15.563	-7.3035	0.252	4.4719	-8.9779	9.1813	-18.84	-18.414	9.4068	-9.7279	5.6029	-0.77137	-5.656	14.832	-9.5311	10.889	-7.6693	2.7903	2.166	-12.857	9.213	-7.7325	2.7743	1.7022	-9.501	16.291	-9.3256	9.4294	-5.1408	0.34778	7.3525
1.5417	-3.4506	6.6705	-8.0389	6.3153	-8.6316	1.0801	2.1631	-5.5331	7.6464	-6.5868	10.075	-3.5178	-0.77528	4.139	-6.8989	6.553	-11.051	5.7924	-0.6485	-2.5528	5.8315	-6.2149	13.166	12.477	-6.5796	7.0442	-4.3817	1.0061	3.1279	-9.8701	6.5635	-7.7356	5.7382	-2.3819	-0.67388	8.3561	-6.2427	8.0682	-6.8283	3.6472	-1.8112	-6.4541	5.6324	-8.0263	7.6016	-4.7432	4.7543	9.369	-2.3034	-0.51026	4.2071	-5.4354	11.367	-9.7114	3.5768	-1.2317	-2.6282	4.5039	-10.665	10.825	-4.684	2.9167	0.92756	-3.3634	9.4675	-11.436	5.5741	-4.4662	0.81629	2.0669	-9.0089	-4.2833	4.5653	-7.4904	8.0609	-5.7594	6.8126	1.3774	-3.4355	6.6586	-8.0366	6.3206	-8.6522	1.1107	2.1465	-5.5175	7.6395	-6.5885	10.09	-3.5471	-0.75768	4.1206	-6.8877	6.5508	-12.632	-13.115	6.2958	-6.0401	2.8423	0.39874	-5.4094	10.916	-6.5811	7.0547	-4.3998	1.0236	3.0984	-9.8539	6.5611	-4.4485	0.79519	2.0835	-7.8532	11.52	-6.1994	5.7939	-2.5019	-0.69177	6.7599
1.3125	0.91712	-2.7979	4.1137	-3.6715	5.8315	-2.4415	-0.13451	1.979	-3.6291	3.5889	-6.2691	3.6554	-0.65435	-1.0684	2.9763	-3.3396	6.4159	-4.6998	1.4129	0.1081	-2.1852	2.9355	-7.175	-5.9205	3.5986	-4.3901	3.4333	-1.5955	0.1443	4.2685	-3.3588	4.4976	-3.9758	2.2667	-1.5147	-3.1435	2.9631	-4.3961	4.3339	-2.8327	2.8148	1.8726	-2.4299	4.0907	-4.4907	3.2674	-4.5276	-6.49	2.2299	-1.0414	-1.1112	2.2763	-5.7053	6.1742	-2.8028	1.954	0.15226	-1.6066	4.9446	-6.4044	3.2456	-2.776	0.81368	0.86234	-3.9543	6.3375	-3.5378	3.4693	-1.7419	-0.078096	3.2155	0.24505	-1.6485	3.4795	-4.405	3.5862	-5.1336	1.1309	0.90767	-2.7887	4.109	-3.6716	5.8388	-2.4572	-0.12477	1.9684	-3.6222	3.5869	-6.2729	3.6694	-0.664	-1.0568	2.9674	-3.3356	7.3398	6.7045	-3.6716	4.0842	-2.7411	0.8598	1.216	-5.1852	3.5966	-4.3927	3.441	-1.6043	0.16138	4.2557	-3.3547	4.4975	-1.7311	-0.087823	2.7958	-5.9826	3.6655	-3.9961	2.5797	-0.70029	-1.7468
-13.195	4.6006	-2.2646	-2.0685	4.4704	-11.37	12.494	-5.7325	4.0891	0.13315	-3.1062	9.794	-12.905	6.5986	-5.7237	1.8082	1.598	-7.7638	12.717	-7.1584	7.0928	-3.6658	-0.015663	6.217	0.21015	-3.1915	6.8931	-8.8309	7.2481	-10.481	2.5197	1.6897	-5.4766	8.1996	-7.3899	11.854	-5.1743	-0.10966	3.8057	-7.1875	7.189	-12.677	7.5884	-1.4756	-1.9585	5.8421	-6.6544	14.773	13.379	-7.3915	8.2929	-5.6544	1.8681	2.2043	-10.29	7.2103	-8.8783	7.0374	-3.3564	0.5722	8.38	-6.6944	9.052	-8.0939	4.6888	-3.3224	-6.0805	5.868	-8.8054	8.7748	-5.8037	6.7014	11.489	-3.2725	0.35892	3.8862	-5.6143	12.408	-11.519	4.6158	-2.2877	-2.0453	4.4547	-11.354	12.503	-5.7447	4.1102	0.10931	-3.0885	9.7717	-12.906	6.6073	-5.742	1.8315	1.5789	-8.9124	-3.3314	4.5296	-7.9789	9.053	-6.7779	8.6468	0.21729	-3.1737	6.8778	-8.8259	7.2521	-10.501	2.5533	1.6705	-5.4576	8.769	-5.7915	5.8878	3.5322	-4.7845	8.1612	-9.0478	6.6408	-9.3357
-5.4003	1.1935	0.58923	-2.8064	3.4479	-7.0107	5.7148	-1.9928	0.47715	1.8678	-2.9161	6.6639	-6.4711	2.6997	-1.5213	-0.84271	2.2491	-6.0078	6.9274	-3.2812	2.495	-0.22162	-1.4777	5.8325	3.0446	-2.9517	4.679	-4.8956	3.4051	-3.8391	-1.235	2.2917	-4.2238	4.9408	-3.7926	5.0202	-0.2832	-1.5254	3.5723	-4.7565	4.0044	-5.9679	1.7882	0.68826	-2.7553	4.3517	-4.0301	7.5801	8.0631	-3.7748	3.5027	-1.4749	-0.47016	3.6534	-6.7946	3.997	-4.1707	2.4529	-0.40058	-2.274	6.2236	-4.0336	4.6455	-3.317	1.2527	0.78905	-5.3635	3.8832	-4.9044	4.0273	-2.0467	0.79597	4.0064	-0.34941	-1.6159	3.6058	-3.8162	7.0341	-4.7071	1.2037	0.57633	-2.7957	3.4423	-7.0086	5.7259	-2.0021	0.49012	1.8558	-2.9088	6.6577	-6.4786	2.7077	-1.5336	-0.8299	2.2403	-6.8839	-4.5595	3.4692	-4.9158	4.6283	-2.8671	2.4979	2.6784	-2.9443	4.6748	-4.8976	3.411	-3.8549	-1.2166	2.2827	-4.2169	4.94	-2.0374	0.71401	4.2697	-3.5578	4.9372	-4.5454	2.7379	-2.4792
19.04	-8.412	7.1675	-2.0558	-2.2887	10.344	-16.483	9.1814	-8.9779	4.4719	0.25187	-7.3034	15.563	-9.5245	10.372	-6.6804	1.7966	3.924	-13.92	9.426	-11.285	8.579	-3.7617	-0.51452	7.3064	0.37318	-5.1688	9.448	-9.3312	16.283	-9.4652	1.6773	2.8045	-7.756	8.6884	-16.673	12.185	-3.6497	-0.30984	5.7041	-7.6425	16.289	-14.339	5.453	-2.1989	-3.3875	6.2419	-17.372	-12.651	8.7383	-11.688	10.318	-5.8716	3.8953	8.2058	-7.7145	11.431	-11.255	7.3463	-7.277	-4.9069	6.3328	-10.643	11.669	-8.48	10.321	1.3803	-4.6572	9.3616	-11.541	9.2204	-14.678	-18.369	7.2687	-5.052	-0.42462	4.1965	-12.876	16.641	-8.4237	7.1918	-2.0862	-2.264	10.309	-16.476	9.1879	-8.9975	4.5004	0.22658	-7.2636	15.546	-9.5258	10.386	-6.7055	1.8215	4.5372	-3.413	-2.3818	7.2695	-10.69	9.5415	-15.155	6.3468	0.34793	-5.1414	9.4301	-9.3261	16.293	-9.5014	1.7021	2.7746	-7.7331	9.2137	-12.858	2.1664	2.7902	-7.6695	10.89	-9.5316	16.923
-17.539	8.8329	-8.9863	4.9753	-0.43627	-5.8217	14.238	-9.0132	10.152	-6.9706	2.3543	2.5523	-12.465	8.7753	-10.846	8.6425	-4.1631	0.83556	10.114	-8.1302	11.037	-9.9133	5.7787	-4.6961	-11.383	2.2436	1.8402	-6.6885	7.9061	-15.707	12.282	-4.061	0.53349	4.6526	-6.7957	15.094	-14.109	5.6899	-2.8826	-2.4007	5.3701	-13.78	15.281	-7.055	5.0977	0.03753	-3.6953	13.591	7.5851	-6.8708	10.596	-10.825	7.3502	-7.9141	-3.4974	5.4618	-9.6849	11.039	-8.2972	10.647	0.1272	-3.7994	8.3249	-10.742	8.8593	-12.886	3.2489	1.9606	-6.5786	9.9461	-9.0103	16.582	18.016	-8.2523	7.4257	-2.7776	-1.4782	8.7862	-15.341	8.8375	-9.0032	5.0014	-0.46037	-5.7829	14.22	-9.0125	10.163	-6.9933	2.3775	2.511	-12.439	8.7695	-10.851	8.6604	-4.1843	0.90905	8.1693	-0.34586	-4.1017	8.3955	-8.6429	15.598	-9.9182	2.2666	1.8116	-6.6656	7.8946	-15.704	12.308	-4.0822	0.56249	4.6264	-6.7802	15.082	-6.4361	-0.055083	4.5539	-8.7068	8.7489	-17.698
8.3546	-7.1408	10.731	-10.708	7.0928	-7.2561	-4.2249	5.7971	-9.9262	11.036	-8.1195	10.082	0.87727	-4.1845	8.6607	-10.851	8.7695	-12.439	2.511	2.3776	-6.9934	10.163	-9.0126	16.226	18.01	-8.0695	7.0275	-2.2651	-1.9003	9.3986	-15.493	8.7423	-8.6878	4.5264	-0.030749	-6.474	14.526	-9.0093	9.945	-6.5778	1.9602	3.2488	-12.885	8.8585	-10.741	8.3238	-3.7988	0.051017	7.3948	0.083889	-4.5854	8.7273	-8.7546	15.475	-9.3236	1.8481	2.3285	-7.0772	8.0926	-15.743	11.826	-3.6943	0.036334	5.0987	-7.0553	15.281	-13.779	5.3692	-2.3995	-2.8836	5.6905	-16.182	-11.543	8.1429	-11.037	9.8971	-5.7558	4.1344	7.3394	-7.1261	10.724	-10.715	7.1078	-7.2935	-4.1845	5.7786	-9.9133	11.037	-8.1301	10.114	0.83535	-4.163	8.6424	-10.846	8.7752	-14.202	-17.489	7.0372	-5.067	-0.072116	3.7211	-11.86	15.742	-8.08	7.0498	-2.2936	-1.8767	9.3651	-15.485	8.7478	-8.7055	4.5529	-0.054649	-6.4359	15.081	-6.7792	4.6249	0.56366	-4.0828	14.139
-3.6294	5.5729	-10.095	11.675	-8.8803	11.6	-0.31865	-3.785	8.5999	-11.292	9.4216	-13.895	3.8812	1.8216	-6.7057	10.386	-9.5257	15.546	-7.2636	0.22643	4.5005	-8.9975	9.1879	-18.832	-18.426	9.4022	-9.7102	5.5753	-0.74592	-5.6973	14.852	-9.5319	10.878	-7.6455	2.7657	2.2095	-12.885	9.2194	-11.54	9.361	-4.6571	1.3809	10.32	-8.479	11.667	-10.642	6.3325	-5.5181	-12.484	2.6495	1.6031	-6.7992	8.2281	-16.582	13.307	-4.5508	0.91282	4.6064	-7.0029	15.828	-15.149	6.2408	-3.3864	-2.1996	5.4531	-14.339	16.288	-7.6414	5.7028	-0.30902	-3.65	14.007	7.5092	-7.0852	11.112	-11.521	7.9415	-8.8035	-3.2153	5.5522	-10.079	11.674	-8.8898	11.632	-0.3629	-3.7616	8.5789	-11.285	9.4259	-13.92	3.9243	1.7965	-6.6803	10.372	-9.5245	17.767	19.051	-8.8456	8.1146	-3.2763	-1.2831	8.8833	-16.118	9.4063	-9.7273	5.6025	-0.77139	-5.6557	14.832	-9.5304	10.889	-7.6688	2.79	2.1656	-12.856	9.2126	-7.7317	2.7736	1.7024	-10.95
